Date,Temperature (C)
10.10.2016,8.929166666416666
10.11.2006,5.859027777833333
10.11.2007,4.913888888833333
10.11.2008,8.402777777708334
10.11.2009,10.818749999333333
10.11.2010,10.723611111541667
10.11.2011,4.542129629624999
10.11.2012,5.191435185208333
10.11.2013,9.862037036791667
10.11.2014,10.84583333375
10.11.2015,14.67060185125
10.11.2016,6.156712962958333
10.12.2006,6.066666666625
10.12.2007,5.901388888791666
10.12.2008,1.490509259375
10.12.2009,4.294212962958333
10.12.2010,0.014351851958333328
10.12.2011,7.291666666416667
10.12.2012,-7.977777778541667
10.12.2013,1.0509259259583332
10.12.2014,2.893749999958333
10.12.2015,4.537731481458334
10.12.2016,1.729398148125
10.2.2006,-1.3437500000416664
10.2.2007,7.105324074291667
10.2.2008,0.7567129629166667
10.2.2009,2.1953703702916667
10.2.2010,-0.33611111099999996
10.2.2011,-1.3921296297083332
10.2.2012,-15.958796296208334
10.2.2013,-1.2076388887916667
10.2.2014,6.502546296458333
10.2.2015,0.921296296375
10.2.2016,7.301851851833334
10.3.2006,4.463425925958333
10.3.2007,8.169212962958333
10.3.2008,8.372222222458333
10.3.2009,5.412731481541667
10.3.2010,0.25833333324999996
10.3.2011,0.9479166666666666
10.3.2012,2.2300925926666664
10.3.2013,10.7583333345
10.3.2014,5.967592592708333
10.3.2015,6.897685185208334
10.3.2016,8.741435185541667
10.4.2006,14.461574073708334
10.4.2007,13.988888889291667
10.4.2008,15.081018517916666
10.4.2009,16.321296295958334
10.4.2010,8.703009259125
10.4.2011,10.469212962375
10.4.2012,5.949537037041666
10.4.2013,10.539120370708334
10.4.2014,7.848148147666667
10.4.2015,10.765972222125
10.4.2016,10.637037037541667
10.5.2006,15.049768517958334
10.5.2007,16.289814814166665
10.5.2008,13.545833334125
10.5.2009,20.565277778375002
10.5.2010,15.360416665416667
10.5.2011,17.2108796295
10.5.2012,18.362962963333334
10.5.2013,19.871296295833332
10.5.2014,17.12199074125
10.5.2015,17.720833333333335
10.5.2016,14.418518517875
10.6.2006,11.251157408125001
10.6.2007,22.787500000416667
10.6.2008,21.670370370833336
10.6.2009,23.329398148333336
10.6.2010,25.77083333375
10.6.2011,17.827083333333334
10.6.2012,22.864583332916666
10.6.2013,19.887731481666666
10.6.2014,26.596296296666665
10.6.2015,22.539814815
10.6.2016,18.943749999999998
10.7.2006,23.99351851833333
10.7.2007,16.886574074166667
10.7.2008,21.02384259291667
10.7.2009,19.873842591666666
10.7.2010,22.488657406666665
10.7.2011,28.514814814166666
10.7.2012,25.80000000041667
10.7.2013,23.11898148208333
10.7.2014,18.593287037083332
10.7.2015,18.100231480833333
10.7.2016,23.07800925875
10.8.2006,18.863194445416667
10.8.2007,23.966435184999998
10.8.2008,18.74699074125
10.8.2009,23.09236111125
10.8.2010,21.221064815000002
10.8.2011,18.431944444583333
10.8.2012,21.437268517916667
10.8.2013,24.253472221666666
10.8.2014,24.24606481541667
10.8.2015,26.344907407083337
10.8.2016,21.575462964166665
10.9.2006,15.977546295833333
10.9.2007,15.227083333333333
10.9.2008,19.668287037
10.9.2009,21.56898148166667
10.9.2010,17.676620370416668
10.9.2011,21.460648147083333
10.9.2012,21.56180555541667
10.9.2013,15.828703702916668
10.9.2014,18.903935185416668
10.9.2015,13.1939814825
10.9.2016,22.942592592916668
11.1.2006,-1.392361111125
11.1.2007,7.28564814825
11.1.2008,0.34745370375
11.1.2009,-6.530555555916667
11.1.2010,0.7375000000416666
11.1.2011,4.398611111125
11.1.2012,3.285879629583333
11.1.2013,0.7675925926249999
11.1.2014,4.474305555625
11.1.2015,4.217824073916667
11.1.2016,9.0490740745
11.10.2006,13.823379630833331
11.10.2007,12.969675925833334
11.10.2008,13.467824074291668
11.10.2009,13.39236111175
11.10.2010,8.675231481708334
11.10.2011,12.163194444541666
11.10.2012,9.963657407583334
11.10.2013,16.436574074583334
11.10.2014,17.453935185416665
11.10.2015,10.6064814815
11.10.2016,8.207175925875001
11.11.2006,4.282407407458334
11.11.2007,3.8946759258749997
11.11.2008,7.346759259333333
11.11.2009,5.365046296333333
11.11.2010,8.085185184833334
11.11.2011,2.7643518518333337
11.11.2012,9.737037036624999
11.11.2013,9.931944444208334
11.11.2014,11.131481481791667
11.11.2015,15.589814814999999
11.11.2016,5.979861111083333
11.12.2006,2.7847222222083334
11.12.2007,4.858101851833333
11.12.2008,5.8449074075
11.12.2009,4.026851851833333
11.12.2010,-2.3506944444583335
11.12.2011,5.533796296333333
11.12.2012,-4.7597222222083335
11.12.2013,-3.7513888887916664
11.12.2014,2.3358796295833333
11.12.2015,3.0925925925833333
11.12.2016,1.619212963
11.2.2006,-1.3381944444166667
11.2.2007,7.6131944444999995
11.2.2008,0.456944444375
11.2.2009,3.892361111125
11.2.2010,1.0013888889583333
11.2.2011,2.0814814815416667
11.2.2012,-12.762499999916665
11.2.2013,-3.370370370458333
11.2.2014,9.177546295458333
11.2.2015,3.3525462963333332
11.2.2016,4.648148148374999
11.3.2006,4.631944444458333
11.3.2007,8.16203703675
11.3.2008,9.388888888666667
11.3.2009,4.91666666675
11.3.2010,-0.28171296291666664
11.3.2011,5.79560185175
11.3.2012,3.671527777666667
11.3.2013,9.415277777625
11.3.2014,6.167824074541667
11.3.2015,8.628703704041667
11.3.2016,8.828935185125
11.4.2006,11.929629629499999
11.4.2007,12.215740740333333
11.4.2008,17.02685185125
11.4.2009,17.143518518708333
11.4.2010,8.660416666916666
11.4.2011,10.297916666791666
11.4.2012,11.887500000291666
11.4.2013,11.970138889083332
11.4.2014,9.69120370375
11.4.2015,13.857870371291666
11.4.2016,12.028472222708332
11.5.2006,11.968518518208333
11.5.2007,19.830324074583334
11.5.2008,12.690277777583333
11.5.2009,21.412731481250002
11.5.2010,18.560185184583332
11.5.2011,17.460648149166666
11.5.2012,20.81736111125
11.5.2013,19.297222223333332
11.5.2014,18.07500000041667
11.5.2015,14.631018518416667
11.5.2016,16.330324074583334
11.6.2006,14.418749999541667
11.6.2007,21.027777777083333
11.6.2008,22.1222222225
11.6.2009,20.907638888333334
11.6.2010,26.652314814583335
11.6.2011,17.773148147916668
11.6.2012,20.166666666666668
11.6.2013,18.715972221666664
11.6.2014,25.83449074083333
11.6.2015,23.189351851666668
11.6.2016,20.425231481249998
11.7.2006,24.454398147083335
11.7.2007,16.94189814875
11.7.2008,23.59837962916667
11.7.2009,18.971296297083335
11.7.2010,24.577314815833333
11.7.2011,27.200231480833335
11.7.2012,25.893287036666667
11.7.2013,21.213194445
11.7.2014,16.74050925875
11.7.2015,20.015046296250002
11.7.2016,25.001620370416664
11.8.2006,19.829398147916667
11.8.2007,21.064351851666668
11.8.2008,20.89583333375
11.8.2009,21.063425925833332
11.8.2010,22.278240740416667
11.8.2011,17.4375
11.8.2012,18.691898148333333
11.8.2013,22.340740740416667
11.8.2014,25.374305556249997
11.8.2015,26.411342592916668
11.8.2016,14.824074074166667
11.9.2006,16.370138888583334
11.9.2007,13.160648148333335
11.9.2008,20.809722222916665
11.9.2009,20.521990741666666
11.9.2010,16.919675926666667
11.9.2011,23.80046296291667
11.9.2012,22.39374999916667
11.9.2013,15.639583332916667
11.9.2014,20.852314815
11.9.2015,14.850000000833333
11.9.2016,23.816898148333333
12.1.2006,-0.3418981481666667
12.1.2007,7.157870370083334
12.1.2008,2.9680555555833332
12.1.2009,-5.586574074125
12.1.2010,-0.8787037037083333
12.1.2011,3.8212962963333332
12.1.2012,4.161111111166667
12.1.2013,-2.2729166666666667
12.1.2014,4.958333333291667
12.1.2015,3.447453703666667
12.1.2016,6.403240740583333
12.10.2006,13.940972222583333
12.10.2007,12.861805555833334
12.10.2008,14.02060185275
12.10.2009,10.89629629625
12.10.2010,9.354398147625
12.10.2011,15.092129628333332
12.10.2012,11.775231481541667
12.10.2013,18.164351852083332
12.10.2014,17.194675925833334
12.10.2015,7.3449074075
12.10.2016,8.603935185166668
12.11.2006,5.647916666708333
12.11.2007,3.3393518517916667
12.11.2008,6.8722222217499995
12.11.2009,7.334490740875
12.11.2010,8.486574074166667
12.11.2011,1.8557870370833334
12.11.2012,10.495601851875
12.11.2013,8.573611110958334
12.11.2014,10.873842592458333
12.11.2015,12.333564814874999
12.11.2016,5.80416666675
12.12.2006,1.3988425925833334
12.12.2007,5.122453703666667
12.12.2008,5.358564814875
12.12.2009,2.1236111112500002
12.12.2010,1.2030092592500001
12.12.2011,7.6469907409583335
12.12.2012,-3.3847222222916664
12.12.2013,-1.642824074208333
12.12.2014,0.3229166666666667
12.12.2015,-0.3768518518333333
12.12.2016,1.512268518458333
12.2.2006,-1.2958333332499998
12.2.2007,7.301157407458334
12.2.2008,-1.0189814814166667
12.2.2009,1.15879629625
12.2.2010,0.8819444445000001
12.2.2011,3.876388888875
12.2.2012,-8.600925925958334
12.2.2013,2.3018518517083333
12.2.2014,6.782175926250001
12.2.2015,0.3974537036666667
12.2.2016,4.604398148208333
12.3.2006,2.6851851852500004
12.3.2007,8.235648147833333
12.3.2008,9.295833333166668
12.3.2009,5.141666666708333
12.3.2010,1.238194444375
12.3.2011,7.946296296166667
12.3.2012,4.621759258958334
12.3.2013,8.562037036541666
12.3.2014,8.311574074458333
12.3.2015,5.753009259125
12.3.2016,7.490972222333333
12.4.2006,8.294907407708333
12.4.2007,14.118518518375
12.4.2008,11.697916666041666
12.4.2009,15.4300925935
12.4.2010,10.439351852583334
12.4.2011,14.846064814666667
12.4.2012,11.620601851958334
12.4.2013,13.850462963041666
12.4.2014,11.09143518425
12.4.2015,15.950000000208334
12.4.2016,14.3652777775
12.5.2006,14.942592592333334
12.5.2007,17.053240740833335
12.5.2008,15.143055554999998
12.5.2009,19.138425925833335
12.5.2010,17.4784722225
12.5.2011,17.302546296541667
12.5.2012,22.200925926249997
12.5.2013,15.013425925416668
12.5.2014,13.444675925958334
12.5.2015,16.527546296083333
12.5.2016,16.81458333375
12.6.2006,18.57939814825
12.6.2007,21.160648148333333
12.6.2008,20.24884259208333
12.6.2009,17.59120370375
12.6.2010,27.71574074
12.6.2011,19.314814814166667
12.6.2012,19.096296295833334
12.6.2013,19.21712963
12.6.2014,25.10370370375
12.6.2015,24.56412037
12.6.2016,18.599537037083334
12.7.2006,24.16944444375
12.7.2007,17.855555555
12.7.2008,26.12546296375
12.7.2009,19.583333333333332
12.7.2010,25.882870370000003
12.7.2011,24.945833332916667
12.7.2012,22.178472221666667
12.7.2013,19.151620370416666
12.7.2014,19.658101851666668
12.7.2015,22.607175926249997
12.7.2016,27.325000000416665
12.8.2006,18.475694445
12.8.2007,19.76527777875
12.8.2008,24.331712962500003
12.8.2009,21.494444443749998
12.8.2010,24.308101852916668
12.8.2011,19.71342592625
12.8.2012,16.796296296791667
12.8.2013,23.250231480833335
12.8.2014,24.115972222083332
12.8.2015,27.637268517916667
12.8.2016,15.918287036416666
12.9.2006,16.398379629916665
12.9.2007,13.9000000005
12.9.2008,20.598379630416666
12.9.2009,21.401157407916667
12.9.2010,16.080324074583334
12.9.2011,22.582175925416667
12.9.2012,22.04861111125
12.9.2013,15.61574074125
12.9.2014,18.805092591666668
12.9.2015,15.741203703750001
12.9.2016,23.327314815416667
13.1.2006,-0.35717592600000003
13.1.2007,7.226157407208333
13.1.2008,4.03379629625
13.1.2009,-5.874305555458332
13.1.2010,-0.04930555549999999
13.1.2011,2.564351851916667
13.1.2012,2.931712962958333
13.1.2013,-0.5562499999166667
13.1.2014,2.6004629628333333
13.1.2015,2.0361111111666665
13.1.2016,3.6307870369999997
13.10.2006,11.856481480916665
13.10.2007,8.476388888499999
13.10.2008,12.391666666375
13.10.2009,6.675925925875
13.10.2010,10.100231481416666
13.10.2011,10.204166666499999
13.10.2012,12.353472222125
13.10.2013,15.912500000833333
13.10.2014,18.30509259291667
13.10.2015,9.592824073833333
13.10.2016,8.5509259255
13.11.2006,5.737962962958334
13.11.2007,2.2831018518749997
13.11.2008,9.17314814775
13.11.2009,7.665972222833333
13.11.2010,10.807175925875
13.11.2011,-0.022222222124999986
13.11.2012,9.197685185291666
13.11.2013,9.91805555575
13.11.2014,10.681712962708334
13.11.2015,8.61481481475
13.11.2016,5.631018518583333
13.12.2006,-0.3462962962916667
13.12.2007,1.7231481482083335
13.12.2008,5.188888888791667
13.12.2009,-1.03379629625
13.12.2010,-0.26481481475
13.12.2011,6.144907407458334
13.12.2012,-7.851157407708333
13.12.2013,-1.0050925925833334
13.12.2014,3.7821759257916665
13.12.2015,-0.18032407399999997
13.12.2016,1.40925925925
13.2.2006,-2.4245370370416666
13.2.2007,6.88587962975
13.2.2008,-0.8229166667083333
13.2.2009,-1.1965277776666667
13.2.2010,0.20532407408333334
13.2.2011,-0.59652777775
13.2.2012,-6.494212962958333
13.2.2013,5.067361111125
13.2.2014,4.70162037025
13.2.2015,1.0571759259166666
13.2.2016,6.3692129629166665
13.3.2006,-1.4967592593333334
13.3.2007,10.521527778041667
13.3.2008,7.728009259375
13.3.2009,4.876388888916667
13.3.2010,3.8166666666249998
13.3.2011,10.084490741208333
13.3.2012,6.6027777778750005
13.3.2013,9.208333333833332
13.3.2014,7.851388889583333
13.3.2015,5.372222222166666
13.3.2016,8.331712962958333
13.4.2006,7.440277777708334
13.4.2007,14.830555555250001
13.4.2008,11.278472221416665
13.4.2009,12.504629629583334
13.4.2010,12.171527778291667
13.4.2011,9.203935185041667
13.4.2012,12.689814814291667
13.4.2013,12.634490741166667
13.4.2014,12.644675925333333
13.4.2015,15.911574074833332
13.4.2016,16.2715277775
13.5.2006,17.013194444708333
13.5.2007,20.21296296275
13.5.2008,16.970601852416667
13.5.2009,13.069675926625
13.5.2010,16.235879628333333
13.5.2011,16.367129629208332
13.5.2012,11.047916667374999
13.5.2013,12.403703703875001
13.5.2014,13.096759259041667
13.5.2015,20.220138889166666
13.5.2016,16.280787036666666
13.6.2006,18.39143518375
13.6.2007,22.3981481475
13.6.2008,16.51203703625
13.6.2009,17.428240740833335
13.6.2010,25.865277777916663
13.6.2011,20.3034722225
13.6.2012,18.57847222166667
13.6.2013,20.865277777916667
13.6.2014,22.933333332916664
13.6.2015,24.937962963333334
13.6.2016,17.70208333375
13.7.2006,23.65231481541667
13.7.2007,20.0625
13.7.2008,27.315509259583333
13.7.2009,21.89930555625
13.7.2010,26.764814814166666
13.7.2011,25.712731480416664
13.7.2012,22.824768518333332
13.7.2013,19.801157407916666
13.7.2014,20.722979797727273
13.7.2015,19.671296296250002
13.7.2016,28.371296294999997
13.8.2006,18.259490741666667
13.8.2007,22.749999999166665
13.8.2008,26.9673611125
13.8.2009,23.059490741666668
13.8.2010,26.73287037
13.8.2011,22.002083332500003
13.8.2012,17.426388889041664
13.8.2013,25.229398148749997
13.8.2014,26.3817129625
13.8.2015,27.847222221666666
13.8.2016,17.408333333208333
13.9.2006,18.450462962958333
13.9.2007,15.011342593208333
13.9.2008,14.47476851825
13.9.2009,19.531944445
13.9.2010,17.725925925833334
13.9.2011,21.80648148125
13.9.2012,16.137268518750002
13.9.2013,14.463425925416667
13.9.2014,18.29583333375
13.9.2015,17.030787036875
13.9.2016,19.936805555833335
14.1.2006,-1.13472222225
14.1.2007,7.1895833336249995
14.1.2008,2.9738425925833334
14.1.2009,-0.8942129630000001
14.1.2010,0.3694444445
14.1.2011,7.437962963291667
14.1.2012,1.388657407375
14.1.2013,3.2812499998333333
14.1.2014,4.207638888833333
14.1.2015,2.9087962963333336
14.1.2016,3.915046296208333
14.10.2006,11.834490740666666
14.10.2007,5.137268519
14.10.2008,12.009953703125
14.10.2009,4.309953703666667
14.10.2010,8.776620370375001
14.10.2011,6.267361111166667
14.10.2012,13.291666667083334
14.10.2013,14.893750000708332
14.10.2014,19.787731482083334
14.10.2015,11.141898148583332
14.10.2016,9.160879629166667
14.11.2006,9.36458333275
14.11.2007,3.138888888875
14.11.2008,7.086342592249999
14.11.2009,9.729398148666666
14.11.2010,10.74953703725
14.11.2011,0.6805555556249999
14.11.2012,4.798148148041666
14.11.2013,6.722222222208334
14.11.2014,10.601388888916667
14.11.2015,7.840509259625001
14.11.2016,5.458796296375
14.12.2006,-0.32638888883333333
14.12.2007,-2.530787037
14.12.2008,5.0333333334166666
14.12.2009,-1.4912037037916666
14.12.2010,-3.3923611110833334
14.12.2011,5.582407407458334
14.12.2012,-2.0159722221250003
14.12.2013,-1.1578703704166666
14.12.2014,7.108796296166666
14.12.2015,0.7039351851666668
14.12.2016,1.3076388889166666
14.2.2006,-1.0837962963749999
14.2.2007,6.999537036833334
14.2.2008,0.47476851854166674
14.2.2009,-0.3319444444583334
14.2.2010,-1.6870370370833332
14.2.2011,0.48634259258333334
14.2.2012,-8.825231481333333
14.2.2013,4.493055555583333
14.2.2014,4.715972222208333
14.2.2015,2.1131944444583333
14.2.2016,9.639120370041667
14.3.2006,-0.17361111120833336
14.3.2007,10.064814814375
14.3.2008,7.8111111115
14.3.2009,4.61574074075
14.3.2010,4.738194444416666
14.3.2011,11.697453703666667
14.3.2012,7.6754629628333335
14.3.2013,4.150694444416667
14.3.2014,9.390509258916667
14.3.2015,5.235648148208333
14.3.2016,5.469907407333333
14.4.2006,11.166203703458335
14.4.2007,14.391898148041667
14.4.2008,11.857638889208333
14.4.2009,11.087499999458332
14.4.2010,11.127314814666667
14.4.2011,7.140740741041667
14.4.2012,11.355555555083333
14.4.2013,12.138425926624999
14.4.2014,12.479629629083334
14.4.2015,11.498379629208332
14.4.2016,15.184953702916667
14.5.2006,17.121296296666667
14.5.2007,21.678935185416666
14.5.2008,17.608564815875003
14.5.2009,14.413888889166666
14.5.2010,16.76412037
14.5.2011,18.02569444425
14.5.2012,9.764814815
14.5.2013,13.427083333666666
14.5.2014,11.614120370416666
14.5.2015,18.00185185333333
14.5.2016,14.771296297083333
14.6.2006,17.457175925875
14.6.2007,23.619444444583333
14.6.2008,15.968055555
14.6.2009,20.40856481475
14.6.2010,24.841898147916666
14.6.2011,20.753703704583334
14.6.2012,18.47129629625
14.6.2013,21.775000000000002
14.6.2014,18.693518519583332
14.6.2015,25.331249999583335
14.6.2016,20.069444444583333
14.7.2006,24.24745370291667
14.7.2007,24.084953704166665
14.7.2008,22.094212962916668
14.7.2009,25.275462962916666
14.7.2010,27.43310185125
14.7.2011,27.9875
14.7.2012,24.868518519166667
14.7.2013,20.379861110416666
14.7.2014,21.689130434347828
14.7.2015,21.993750000000002
14.7.2016,19.36967592583333
14.8.2006,18.77453703875
14.8.2007,23.421296296666668
14.8.2008,28.548148148333336
14.8.2009,19.050462963333334
14.8.2010,26.284722221249996
14.8.2011,22.712962962916666
14.8.2012,19.274074074083334
14.8.2013,22.189120370833333
14.8.2014,20.20486111083333
14.8.2015,27.205787037083336
14.8.2016,20.666898147916665
14.9.2006,19.350694445416668
14.9.2007,14.900925926375
14.9.2008,11.951620370166665
14.9.2009,19.18217592625
14.9.2010,18.053472222083332
14.9.2011,23.461342592916665
14.9.2012,17.241203703333333
14.9.2013,13.68657407375
14.9.2014,18.417592593333335
14.9.2015,21.330324074166665
14.9.2016,20.008101852083332
15.1.2006,-3.135648148125
15.1.2007,4.3875
15.1.2008,0.925694444375
15.1.2009,-0.0037037037499999975
15.1.2010,-0.05462962962500003
15.1.2011,7.254861111083334
15.1.2012,-0.5877314815416667
15.1.2013,4.831018518541667
15.1.2014,4.19652777775
15.1.2015,4.167824074125
15.1.2016,2.2805555555833332
15.10.2006,11.745833333041666
15.10.2007,5.970138889499999
15.10.2008,16.034953703166668
15.10.2009,4.561342592541666
15.10.2010,8.016898147958333
15.10.2011,6.150000000166667
15.10.2012,16.15069444375
15.10.2013,14.76388888925
15.10.2014,15.81805555625
15.10.2015,13.168055555833334
15.10.2016,11.853472222458334
15.11.2006,10.188888889333333
15.11.2007,1.621527777625
15.11.2008,3.60208333325
15.11.2009,10.0314814815
15.11.2010,11.202777777125
15.11.2011,0.7923611112083333
15.11.2012,6.015740740833333
15.11.2013,7.488657407916667
15.11.2014,9.096759258958334
15.11.2015,9.934722222375
15.11.2016,5.288888888874999
15.12.2006,-1.0870370369166666
15.12.2007,-3.2023148147083336
15.12.2008,6.027777777666667
15.12.2009,-2.111574074125
15.12.2010,-3.3030092592083338
15.12.2011,7.083101851916666
15.12.2012,1.0155092592916668
15.12.2013,0.5004629629583334
15.12.2014,5.32824074075
15.12.2015,-0.009490740749999992
15.12.2016,1.2115740741249998
15.2.2006,-1.7689814816249998
15.2.2007,6.1486111113333335
15.2.2008,-0.4398148148749999
15.2.2009,-0.5918981482083333
15.2.2010,-1.3034722222916668
15.2.2011,-0.18287037029166667
15.2.2012,-4.4953703705
15.2.2013,4.648148148166666
15.2.2014,4.346296296125
15.2.2015,3.023379629666667
15.2.2016,9.034722221916667
15.3.2006,1.2101851852916667
15.3.2007,9.037037036916667
15.3.2008,8.033564814083332
15.3.2009,5.812499999875
15.3.2010,3.4046296296666667
15.3.2011,13.149768518208333
15.3.2012,6.88796296275
15.3.2013,-2.4268518518333333
15.3.2014,9.701851851999999
15.3.2015,6.965972222291666
15.3.2016,2.345601851708333
15.4.2006,12.755092593875
15.4.2007,14.287962963208335
15.4.2008,10.255787037875
15.4.2009,13.462500000166665
15.4.2010,9.442361111958332
15.4.2011,8.620138888208333
15.4.2012,13.568749999166668
15.4.2013,10.891435184541665
15.4.2014,8.359490740458334
15.4.2015,15.388657406208333
15.4.2016,14.109722223458334
15.5.2006,15.795138889583333
15.5.2007,21.39722222125
15.5.2008,17.901620370625
15.5.2009,19.043055555583333
15.5.2010,14.04282407375
15.5.2011,16.41736111125
15.5.2012,11.8835648155
15.5.2013,15.973842592750001
15.5.2014,10.646527778583334
15.5.2015,13.720601852083334
15.5.2016,10.480324074083333
15.6.2006,18.942592591666667
15.6.2007,25.316203703333333
15.6.2008,15.459027777083334
15.6.2009,24.730092593333335
15.6.2010,22.957407407083334
15.6.2011,21.507175925
15.6.2012,20.37291666625
15.6.2013,23.056481481666665
15.6.2014,18.65856481566667
15.6.2015,23.384259258750003
15.6.2016,18.702777776666668
15.7.2006,23.00231481375
15.7.2007,26.012268518333332
15.7.2008,16.754861110833332
15.7.2009,26.92361111125
15.7.2010,27.374074073333333
15.7.2011,26.01134259375
15.7.2012,21.49328703666667
15.7.2013,20.37824074041667
15.7.2014,23.03865740791667
15.7.2015,23.445138889166667
15.7.2016,18.133101851666666
15.8.2006,19.475231481666665
15.8.2007,24.7511574075
15.8.2008,30.748379630000002
15.8.2009,21.379166666666666
15.8.2010,26.449999998750002
15.8.2011,24.252546295833337
15.8.2012,19.87476851825
15.8.2013,21.2199074075
15.8.2014,19.753472222083335
15.8.2015,27.190740740833334
15.8.2016,22.98750000041667
15.9.2006,20.372916665833333
15.9.2007,16.215046297083333
15.9.2008,9.910416666833333
15.9.2009,21.192592592500002
15.9.2010,17.631018519166666
15.9.2011,20.12939814875
15.9.2012,16.423842592916667
15.9.2013,16.688194444291664
15.9.2014,16.360648146666666
15.9.2015,23.384490740833332
15.9.2016,20.989351852916666
16.1.2006,-3.6398148146666665
16.1.2007,1.8567129630416668
16.1.2008,3.187500000083334
16.1.2009,0.006944444375000002
16.1.2010,-2.0217592591666667
16.1.2011,4.985648147958334
16.1.2012,-2.874537037
16.1.2013,3.8842592590416665
